percentile,rate
0.9200324999999994,61.362625
0.9230299999999994,61.53894
0.9259549999999993,61.715252
0.9288249999999993,61.891563
0.9316149999999993,62.06788
0.9341999999999993,62.24419
0.9367249999999993,62.420506
0.9392999999999992,62.596817
0.9417474999999993,62.773132
0.9441674999999993,62.949444
0.9463249999999993,63.125755
0.9484524999999993,63.30207
0.9505574999999993,63.478382
0.9526524999999992,63.654697
0.9547299999999992,63.83101
0.9566549999999991,64.007324
0.9585799999999991,64.18363
0.9603549999999991,64.35995
0.9621549999999991,64.53626
0.9638874999999991,64.71258
0.9655749999999991,64.888885
0.9671149999999991,65.0652
0.9685624999999991,65.241516
0.9700749999999991,65.41782
0.9713874999999992,65.59414
0.9728224999999991,65.770454
0.9740374999999991,65.94677
0.9753474999999991,66.12308
0.9766449999999991,66.29939
0.9778624999999991,66.47571
0.9788849999999991,66.652016
0.9798999999999991,66.82833
0.9809249999999992,67.00465
0.9819999999999992,67.18096
0.9828899999999992,67.35727
0.9837424999999992,67.533585
0.9846774999999992,67.7099
0.9854849999999992,67.88621
0.9862674999999992,68.06252
0.9869549999999991,68.23884
0.9876674999999991,68.41515
0.9883824999999992,68.59146
0.9890699999999991,68.76778
0.9897274999999991,68.94409
0.9902999999999991,69.1204
0.990819999999999,69.296715
0.9913824999999991,69.47303
0.9918649999999991,69.649345
0.9923999999999991,69.82565
0.9928274999999991,70.00197
0.9932399999999991,70.17828
0.9936349999999992,70.35459
0.9940249999999992,70.53091
0.9943799999999992,70.70722
0.9947249999999992,70.88354
0.9950524999999992,71.059845
0.9953624999999993,71.23616
0.9956799999999992,71.412476
0.9959399999999993,71.58878
0.9962299999999993,71.7651
0.9964774999999992,71.941414
0.9967124999999992,72.11773
0.9969224999999993,72.29404
0.9971524999999992,72.47035
0.9973399999999992,72.64667
0.9975424999999992,72.822975
0.9977199999999993,72.99929
0.9978599999999993,73.175606
0.9980049999999993,73.35192
0.9981549999999992,73.52823
0.9983424999999992,73.704544
0.9984274999999992,73.88086
0.9985699999999993,74.05717
0.9986674999999993,74.23348
0.9987749999999993,74.4098
0.9988624999999993,74.58611
0.9989474999999993,74.76242
0.9990099999999993,74.938736
0.9991074999999993,75.11505
0.9991899999999992,75.29136
0.9992424999999993,75.467674
0.9993024999999992,75.64399
0.9993624999999992,75.820305
0.9993999999999992,75.99661
0.9994649999999992,76.17293
0.9995124999999991,76.34924
0.9995399999999991,76.52555
0.9995874999999991,76.701866
0.999632499999999,76.87818
0.999659999999999,77.0545
0.999692499999999,77.230804
0.999732499999999,77.40712
0.999744999999999,77.583435
0.999754999999999,77.75974
0.999762499999999,77.93606
0.999784999999999,78.11237
0.999802499999999,78.28869
0.9998274999999991,78.465
0.9998474999999991,78.64131
0.9998524999999991,78.81763
0.9998649999999991,78.993935
0.9998724999999992,79.17025
0.9998799999999992,79.346565
0.9998949999999992,79.52288
0.9999049999999992,79.69919
0.9999174999999991,79.8755
0.9999374999999991,80.05182
0.9999474999999991,80.22813
0.9999524999999991,80.40444
0.9999574999999992,80.58076
0.9999574999999992,80.75707
0.9999699999999991,80.93338
0.9999749999999992,81.109695
0.9999774999999992,81.28601
0.9999799999999992,81.46232
0.9999824999999992,81.63863
0.9999849999999992,81.81495
0.9999874999999993,81.99126
0.9999874999999993,82.16757
0.9999874999999993,82.34389
0.9999899999999993,82.5202
0.9999899999999993,82.69651
0.9999899999999993,82.872826
0.9999924999999993,83.04914
0.9999924999999993,83.22545
0.9999949999999993,83.401764
0.9999949999999993,83.57808
0.9999974999999993,83.754395
0.9999974999999993,83.9307
0.9999974999999993,84.10702
0.9999974999999993,84.28333
0.9999974999999993,84.45964
0.9999974999999993,84.635956
0.9999974999999993,84.81227
0.9999974999999993,84.98859
0.9999974999999993,85.164894
0.9999974999999993,85.34121
0.9999974999999993,85.517525
0.9999974999999993,85.69383
0.9999974999999993,85.87015
0.9999974999999993,86.04646
0.9999974999999993,86.22278
0.9999974999999993,86.399086
0.9999974999999993,86.5754
0.9999974999999993,86.75172
0.9999974999999993,86.928024
0.9999974999999993,87.10434
0.9999974999999993,87.280655
0.9999974999999993,87.45697
0.9999974999999993,87.63328
0.9999974999999993,87.80959
0.9999974999999993,87.98591
0.9999999999999993,88.16222
